GENESIS-Tabelle: 12421-105
Demographiespiegel: Gemeinden, Durchschnittsalter/;;
Jugendquotient/Altenquotient, Stichtage;;
Bevölkerungsvorausberechnungen-Demographiespiegel;;
Durchschnittsalter der Bevölkerung (Jahre);;
;;2019
09372174;Weiding;44,1
09372175;Willmering;45,4
09372177;Zandt;43,6
09372178;Lohberg;47,0
09373112;Berching, St;43,6
09373113;Berg b.Neumarkt i.d.OPf.;43,1
09373114;Berngau;40,7
09373115;Breitenbrunn, M;43,4
09373119;Deining;41,7
09373121;Dietfurt a.d.Altmühl, St;43,4
09373126;Freystadt, St;42,3
09373134;Hohenfels, M;43,2
09373140;Lauterhofen, M;43,4
09373143;Lupburg, M;42,4
09373146;Mühlhausen;42,8
09373147;Neumarkt i.d.OPf., GKSt;45,3
09373151;Parsberg, St;41,5
09373153;Pilsach;41,0
09373155;Postbauer-Heng, M;43,9
09373156;Pyrbaum, M;44,9
09373159;Sengenthal;41,8
09373160;Seubersdorf i.d.OPf.;42,5
09373167;Velburg, St;43,0
09374111;Altenstadt a.d.Waldnaab;45,6
09374117;Eschenbach i.d.OPf., St;42,3
09374118;Eslarn, M;46,0
09374119;Etzenricht;45,5
09374121;Floß, M;45,9
09374122;Flossenbürg;48,0
09374123;Georgenberg;46,5
09374124;Grafenwöhr, St;43,9
09374127;Irchenrieth;41,7
09374128;Kirchendemenreuth;41,8
09374129;Kirchenthumbach, M;44,5
09374131;Kohlberg, M;44,9
09374132;Leuchtenberg, M;45,1
09374133;Luhe-Wildenau, M;44,5
09374134;Mantel, M;45,7
09374137;Moosbach, M;45,2
09374139;Neustadt a.d.Waldnaab, St;45,4
09374140;Neustadt am Kulm, St;45,9
09374144;Parkstein, M;42,9
09374146;Pirk;44,3
09374147;Pleystein, St;46,5
09374148;Trabitz;44,7
09374149;Pressath, St;46,1
09374150;Püchersreuth;43,2
09374154;Schirmitz;45,6
09374155;Schlammersdorf;44,2
09374156;Schwarzenbach;41,8
09374157;Speinshart;43,0
09374158;Störnstein;44,4
09374159;Tännesberg, M;44,9
09374160;Theisseil;44,2
09374162;Vohenstrauß, St;45,0
09374163;Vorbach;43,8
09374164;Waidhaus, M;46,7
09374165;Waldthurn, M;44,9
09374166;Weiherhammer;45,5
09374168;Windischeschenbach, St;46,0
09374170;Bechtsrieth;44,6
09374444;Gemeindefreie Gebiete;-
09375113;Alteglofsheim;44,6
09375114;Altenthann;44,3
09375115;Aufhausen;43,2
09375116;Bach a.d.Donau;45,3
09375117;Barbing;42,5
09375118;Beratzhausen, M;44,2
09375119;Bernhardswald;45,2
09375120;Brennberg;42,2
09375122;Brunn;41,5
09375127;Deuerling;45,4
09375130;Donaustauf, M;44,0
09375131;Duggendorf;44,6
09375143;Hagelstadt;45,7
09375148;Hemau, St;42,4
09375153;Holzheim a.Forst;44,8
09375156;Kallmünz, M;46,6
09375161;Köfering;40,2
09375162;Laaber, M;44,9
09375165;Lappersdorf, M;44,8
09375170;Mintraching;43,3
09375171;Mötzing;45,3
09375174;Neutraubling, St;42,7
09375175;Nittendorf, M;44,6
09375179;Obertraubling;43,2
09375180;Pentling;44,3
09375181;Pettendorf;43,7
09375182;Pfakofen;43,0
09375183;Pfatter;43,3
09375184;Pielenhofen;40,3
09375190;Regenstauf, M;44,2
09375191;Riekofen;46,5
09375196;Schierling, M;43,6
09375199;Sinzing;43,5
09375201;Sünching;44,3
09375204;Tegernheim;43,2
09375205;Thalmassing;42,7
09375208;Wenzenbach;43,6
09375209;Wiesent;44,0
09375210;Wörth a.d.Donau, St;43,6
09375211;Wolfsegg;42,7
09375213;Zeitlarn;45,7
09375444;Gemeindefreie Gebiete;-
09376112;Altendorf;44,1
09376116;Bodenwöhr;43,7
09376117;Bruck i.d.OPf., M;44,5
09376119;Burglengenfeld, St;43,3
09376122;Dieterskirchen;43,3
09376125;Fensterbach;43,7
09376131;Gleiritsch;44,6
09376133;Guteneck;43,9
09376141;Maxhütte-Haidhof, St;44,0
09376144;Nabburg, St;45,2
09376146;Neukirchen-Balbini, M;44,7
09376147;Neunburg vorm Wald, St;43,4
09376148;Niedermurach;43,4
09376149;Nittenau, St;44,0
09376150;Wernberg-Köblitz, M;46,0
09376151;Oberviechtach, St;45,0
09376153;Pfreimd, St;44,6
09376159;Schmidgaden;43,2
09376160;Schönsee, St;47,0
09376161;Schwandorf, GKSt;44,6
09376162;Schwarzach b.Nabburg;44,1
09376163;Schwarzenfeld, M;45,5
09376164;Schwarzhofen, M;45,4
09376167;Stadlern;49,3
09376168;Steinberg am See;44,5
09376169;Stulln;43,1
09376170;Teublitz, St;45,8
09376171;Teunz;44,3
09376172;Thanstein;43,6
09376173;Trausnitz;46,3
09376175;Wackersdorf;44,3
09376176;Weiding;50,5
09376178;Winklarn, M;44,4
09376444;Gemeindefreie Gebiete;-
09377112;Bärnau, St;47,2
09377113;Brand;46,4
09377115;Ebnath;47,0
09377116;Erbendorf, St;45,6
09377117;Falkenberg, M;43,9
09377118;Friedenfels;47,3
09377119;Fuchsmühl, M;47,8
09377127;Immenreuth;43,5
09377128;Kastl;42,0
09377129;Kemnath, St;44,1
09377131;Konnersreuth, M;44,7
09377132;Krummennaab;45,1
09377133;Kulmain;43,9
09377137;Leonberg;42,8
09377139;Mähring, M;45,9
09377141;Mitterteich, St;46,7
09377142;Bad Neualbenreuth, M;46,7
09377143;Neusorg;46,8
09377145;Pechbrunn;46,1
09377146;Plößberg, M;45,5
09377148;Pullenreuth;47,8
09377149;Reuth b.Erbendorf;44,5
09377154;Tirschenreuth, St;47,0
09377157;Waldershof, St;47,3
09377158;Waldsassen, St;46,2
09377159;Wiesau, M;47,5
09377444;Gemeindefreie Gebiete;-
09461000;Bamberg (Krfr.St);42,7
09462000;Bayreuth (Krfr.St);43,5
09463000;Coburg (Krfr.St);45,7
09464000;Hof (Krfr.St);45,4
09471111;Altendorf;42,7
09471115;Baunach, St;44,7
09471117;Bischberg;44,6
09471119;Breitengüßbach;44,8
09471120;Burgebrach, M;42,5
09471122;Burgwindheim, M;44,6
09471123;Buttenheim, M;42,6
09471128;Ebrach, M;43,7
09471131;Frensdorf;42,3
09471133;Gerach;43,8
09471137;Gundelsheim;45,8
09471140;Hallstadt, St;43,8
09471142;Heiligenstadt i.OFr., M;45,9
09471145;Hirschaid, M;43,0
09471150;Kemmern;45,0
09471151;Königsfeld;43,7
09471152;Lauter;44,0
09471154;Lisberg;44,7
09471155;Litzendorf;45,6
09471159;Memmelsdorf;45,8
09471165;Oberhaid;43,7
09471169;Pettstadt;43,1
09471172;Pommersfelden;41,4
09471173;Priesendorf;42,5
09471174;Rattelsdorf, M;43,5
09471175;Reckendorf;44,0
09471185;Scheßlitz, St;44,3
09471186;Schönbrunn i.Steigerwald;43,5
09471189;Stadelhofen;43,4
09471191;Stegaurach;44,3
09471195;Strullendorf;44,2
09471207;Viereth-Trunstadt;43,3
09471208;Walsdorf;42,9
09471209;Wattendorf;44,6
09471214;Zapfendorf, M;43,8
09471220;Schlüsselfeld, St;43,0
09471444;Gemeindefreie Gebiete;-
09472111;Ahorntal;42,8
09472115;Aufseß;45,9
09472116;Bad Berneck i.Fichtelgebirge, St;46,6
09472118;Betzenstein, St;45,2
09472119;Bindlach;45,0
09472121;Bischofsgrün;50,7
09472127;Creußen, St;45,5
09472131;Eckersdorf;47,2
09472133;Emtmannsberg;46,1
09472138;Fichtelberg;50,6
09472139;Gefrees, St;47,6
09472140;Gesees;45,6
09472141;Glashütten;47,4
09472143;Goldkronach, St;46,3
09472146;Haag;43,9
09472150;Heinersreuth;46,4
09472154;Hollfeld, St;45,6
09472155;Hummeltal;46,2
09472156;Kirchenpingarten;41,5
09472164;Mehlmeisel;48,1
09472166;Mistelbach;46,4
09472167;Mistelgau;43,8
09472175;Pegnitz, St;46,2
09472176;Plankenfels;45,7
09472177;Plech, M;43,9
09472179;Pottenstein, St;45,3
09472180;Prebitz;44,9
09472184;Schnabelwaid, M;44,3
09472188;Seybothenreuth;43,1
09472190;Speichersdorf;44,3
09472197;Waischenfeld, St;43,8
09472198;Warmensteinach;49,2
09472199;Weidenberg, M;46,4
09472444;Gemeindefreie Gebiete;-
09473112;Ahorn;47,1
09473120;Dörfles-Esbach;47,2
09473121;Ebersdorf b.Coburg;45,6
09473132;Großheirath;43,4
09473134;Grub a.Forst;46,0
09473138;Itzgrund;44,9
09473141;Lautertal;44,7
09473144;Meeder;46,1
09473151;Neustadt b.Coburg, GKSt;46,7
09473153;Niederfüllbach;47,0
09473158;Bad Rodach, St;46,9
09473159;Rödental, St;46,6
09473165;Seßlach, St;45,8
09473166;Sonnefeld;47,8
09473170;Untersiemau;45,4
09473174;Weidhausen b.Coburg;45,6
09473175;Weitramsdorf;45,1
09473444;Gemeindefreie Gebiete;-
09474119;Dormitz;43,2
09474121;Ebermannstadt, St;45,7
09474122;Effeltrich;45,9
09474123;Eggolsheim, M;43,6
09474124;Egloffstein, M;44,9
09474126;Forchheim, GKSt;44,4
09474129;Gößweinstein, M;44,6
09474132;Gräfenberg, St;45,3
09474133;Hallerndorf;42,7
09474134;Hausen;44,2
09474135;Heroldsbach;43,8
09474137;Hetzles;43,9
09474138;Hiltpoltstein, M;46,8
09474140;Igensdorf, M;43,5
09474143;Kirchehrenbach;45,8
09474144;Kleinsendelbach;45,6
09474145;Kunreuth;44,2
09474146;Langensendelbach;43,4
09474147;Leutenbach;43,4
09474154;Neunkirchen a.Brand, M;45,6
09474156;Obertrubach;43,9
09474158;Pinzberg;43,7
09474160;Poxdorf;44,9
09474161;Pretzfeld, M;44,9
09474168;Unterleinleiter;46,6
09474171;Weilersbach;44,2
09474173;Weißenohe;43,8
09474175;Wiesenthau;45,9
09474176;Wiesenttal, M;47,7
09475112;Bad Steben, M;52,6
09475113;Berg;47,7
09475120;Döhlau;46,3
09475123;Feilitzsch;47,7
09475127;Gattendorf;45,8
09475128;Geroldsgrün;50,9
09475136;Helmbrechts, St;48,6
09475137;Issigau;48,6
09475141;Köditz;46,1
09475142;Konradsreuth;46,8
09475145;Leupoldsgrün;46,8
09475146;Lichtenberg, St;48,9
09475154;Münchberg, St;46,5
09475156;Naila, St;47,8
09475158;Oberkotzau, M;46,3
09475161;Regnitzlosau;46,9
09475162;Rehau, St;46,6
09475165;Schauenstein, St;48,5
09475168;Schwarzenbach a.d.Saale, St;47,4
09475169;Schwarzenbach a.Wald, St;51,0
09475171;Selbitz, St;49,2
09475174;Sparneck, M;48,3
09475175;Stammbach, M;46,9
09475181;Töpen;47,2
09475182;Trogen;45,2
09475184;Weißdorf;47,8
09475189;Zell im Fichtelgebirge, M;49,9
09475444;Gemeindefreie Gebiete;-
09476145;Kronach, St;47,5
09476146;Küps, M;46,1
09476152;Ludwigsstadt, St;48,2
09476154;Mitwitz, M;46,6
09476159;Nordhalben, M;50,4
09476164;Pressig, M;46,9
09476166;Reichenbach;50,2
09476171;Schneckenlohe;46,9
09476175;Steinbach a.Wald;46,5
09476177;Steinwiesen, M;46,5
09476178;Stockheim;47,3
09476179;Tettau, M;48,5
09476180;Teuschnitz, St;48,8
09476182;Tschirn;49,2
09476183;Marktrodach, M;47,3
09476184;Wallenfels, St;50,1
09476185;Weißenbrunn;47,7
09476189;Wilhelmsthal;47,0
09476444;Gemeindefreie Gebiete;-
09477117;Grafengehaig, M;50,4
09477118;Guttenberg;50,1
09477119;Harsdorf;46,0
09477121;Himmelkron;45,6
09477124;Kasendorf, M;44,8
09477127;Ködnitz;49,0
09477128;Kulmbach, GKSt;47,4
09477129;Kupferberg, St;46,4
09477135;Ludwigschorgast, M;46,6
09477136;Mainleus, M;45,9
09477138;Marktleugast, M;48,7
09477139;Marktschorgast, M;48,4
09477142;Neudrossenfeld;46,2
09477143;Neuenmarkt;46,8
09477148;Presseck, M;49,0
09477151;Rugendorf;47,4
09477156;Stadtsteinach, St;47,5
09477157;Thurnau, M;46,8
09477158;Trebgast;46,5
09477159;Untersteinach;47,1
09477163;Wirsberg, M;46,7
09477164;Wonsees, M;44,2
09478111;Altenkunstadt;45,8
09478116;Burgkunstadt, St;45,8
09478120;Ebensfeld, M;44,6
09478127;Hochstadt a.Main;45,8
09478139;Lichtenfels, St;45,8
09478143;Marktgraitz, M;49,9
09478144;Marktzeuln, M;44,1
09478145;Michelau i.OFr.;46,5
09478155;Redwitz a.d.Rodach;45,7
09478165;Bad Staffelstein, St;47,3
09478176;Weismain, St;45,1
09478444;Gemeindefreie Gebiete;-
09479111;Bad Alexandersbad;49,5
09479112;Arzberg, St;48,6
09479126;Höchstädt i.Fichtelgebirge;47,6
09479127;Hohenberg a.d.Eger, St;47,9
09479129;Kirchenlamitz, St;48,4
09479135;Marktleuthen, St;49,2
09479136;Marktredwitz, GKSt;47,3
09479138;Nagel;47,7
09479145;Röslau;47,0
09479147;Schirnding, M;51,7
09479150;Schönwald, St;48,9
09479152;Selb, GKSt;47,8
09479158;Thiersheim, M;50,0
09479159;Thierstein, M;46,1
09479161;Tröstau;47,0
09479166;Weißenstadt, St;48,0
09479169;Wunsiedel, St;46,1
09479444;Gemeindefreie Gebiete;-
09561000;Ansbach (Krfr.St);44,1
09562000;Erlangen (Krfr.St);41,4
09563000;Fürth (Krfr.St);43,0
09564000;Nürnberg (Krfr.St);43,2
09565000;Schwabach (Krfr.St);44,6
09571111;Adelshofen;45,4
09571113;Arberg, M;43,3
09571114;Aurach;43,8
09571115;Bechhofen, M;44,6
09571122;Bruckberg;46,4
09571125;Buch a.Wald;41,9
09571127;Burgoberbach;43,1
09571128;Burk;46,7
09571130;Colmberg, M;45,6
09571132;Dentlein a.Forst, M;45,2
09571134;Diebach;42,6
09571135;Dietenhofen, M;43,9
09571136;Dinkelsbühl, GKSt;45,0
09571137;Dombühl, M;42,3
09571139;Dürrwangen, M;43,5
09571141;Ehingen;44,2
09571145;Feuchtwangen, St;43,8
09571146;Flachslanden, M;44,8
09571152;Gebsattel;43,8
09571154;Gerolfingen;45,8
09571155;Geslau;45,1
09571165;Heilsbronn, St;43,4
09571166;Herrieden, St;42,7
09571169;Insingen;43,5
09571170;Langfurth;44,8
09571171;Lehrberg, M;43,9
09571174;Leutershausen, St;43,7
09571175;Lichtenau, M;45,6
09571177;Merkendorf, St;41,9
09571178;Mitteleschenbach;43,0
09571179;Mönchsroth;43,2
09571180;Neuendettelsau;43,3
09571181;Neusitz;43,5
09571183;Oberdachstetten;44,8
09571188;Ohrenbach;45,8
09571189;Ornbau, St;42,1
09571190;Petersaurach;43,9
09571192;Röckingen;44,5
09571193;Rothenburg ob der Tauber, GKSt;46,3
09571194;Rügland;44,5
09571196;Sachsen b.Ansbach;44,0
09571198;Schillingsfürst, St;44,8
09571199;Schnelldorf;44,2
09571200;Schopfloch, M;43,9
09571205;Steinsfeld;45,8
09571208;Unterschwaningen;43,2
09571214;Wassertrüdingen, St;44,6
09571216;Weidenbach, M;41,5
09571217;Weihenzell;42,8
09571218;Weiltingen, M;44,1
09571222;Wettringen;43,7
09571223;Wieseth;44,3
09571224;Wilburgstetten;43,8
09571225;Windelsbach;43,6
09571226;Windsbach, St;42,9
09571227;Wittelshofen;45,1
09571228;Wörnitz;41,4
09571229;Wolframs-Eschenbach, St;43,1
09571444;Gemeindefreie Gebiete;-
09572111;Adelsdorf;41,5
09572114;Aurachtal;43,3
09572115;Baiersdorf, St;43,6
09572119;Bubenreuth;45,1
09572120;Buckenhof;45,5
09572121;Eckental, M;45,4
09572126;Gremsdorf;44,4
09572127;Großenseebach;43,6
09572130;Hemhofen;45,2
09572131;Heroldsberg, M;45,0
09572132;Herzogenaurach, St;44,0
09572133;Heßdorf;43,4
09572135;Höchstadt a.d.Aisch, St;44,2
09572137;Kalchreuth;46,5
09572139;Lonnerstadt, M;44,4
09572141;Marloffstein;46,8
09572142;Möhrendorf;43,9
09572143;Mühlhausen, M;41,6
09572147;Oberreichenbach;40,8
09572149;Röttenbach;44,9
09572154;Spardorf;43,2
09572158;Uttenreuth;46,3
09572159;Vestenbergsgreuth, M;43,4
09572160;Wachenroth, M;41,6
09572164;Weisendorf, M;41,7
09572444;Gemeindefreie Gebiete;-
09573111;Ammerndorf, M;45,0
09573114;Cadolzburg, M;44,0
09573115;Großhabersdorf;45,0
09573120;Langenzenn, St;45,7
09573122;Oberasbach, St;46,7
09573123;Obermichelbach;44,3
09573124;Puschendorf;46,3
09573125;Roßtal, M;45,6
09573126;Seukendorf;46,1
09573127;Stein, St;47,6
09573129;Tuchenbach;45,0
09573130;Veitsbronn;44,4
09573133;Wilhermsdorf, M;43,0
09573134;Zirndorf, St;45,1
09574111;Alfeld;44,5
09574112;Altdorf b.Nürnberg, St;46,0
09574117;Burgthann;45,7
09574120;Engelthal;45,4
09574123;Feucht, M;44,4
09574128;Happurg;44,6
09574129;Hartenstein;45,4
09574131;Henfenfeld;45,1
09574132;Hersbruck, St;46,1
09574135;Kirchensittenbach;44,6
09574138;Lauf a.d.Pegnitz, St;45,3
09574139;Leinburg;44,8
09574140;Neuhaus a.d.Pegnitz, M;44,4
09574141;Neunkirchen a.Sand;46,3
09574145;Offenhausen;44,2
09574146;Ottensoos;44,0
09574147;Pommelsbrunn;46,7
09574150;Reichenschwand;44,5
09574152;Röthenbach a.d.Pegnitz, St;45,6
09574154;Rückersdorf;44,7
09574155;Schnaittach, M;45,0
09574156;Schwaig b.Nürnberg;44,9
09574157;Schwarzenbruck;45,7
09574158;Simmelsdorf;44,8
09574160;Velden, St;44,2
09574161;Vorra;46,5
09574164;Winkelhaid;45,8
09574444;Gemeindefreie Gebiete;-
09575112;Bad Windsheim, St;45,8
09575113;Baudenbach, M;44,2
09575115;Burgbernheim, St;43,1
09575116;Burghaslach, M;42,4
09575117;Dachsbach, M;44,3
09575118;Diespeck;44,0
09575119;Dietersheim;43,2
09575121;Emskirchen, M;44,2
09575122;Ergersheim;45,7
09575124;Gallmersgarten;47,0
09575125;Gerhardshofen;42,6
09575127;Gollhofen;43,1
09575128;Gutenstetten;44,7
09575129;Hagenbüchach;41,3
09575130;Hemmersheim;47,4
09575133;Illesheim;43,0
09575134;Ippesheim, M;46,0
09575135;Ipsheim, M;43,7
09575138;Langenfeld;44,8
09575143;Marktbergel, M;44,0
09575144;Markt Bibart, M;45,1
09575145;Markt Erlbach, M;44,5
09575146;Markt Nordheim, M;44,2
09575147;Markt Taschendorf, M;45,0
09575150;Münchsteinach;46,5
09575152;Neuhof a.d.Zenn, M;43,9
09575153;Neustadt a.d.Aisch, St;44,4
09575155;Oberickelsheim;45,7
09575156;Obernzenn, M;46,0
09575157;Oberscheinfeld, M;47,7
09575161;Scheinfeld, St;44,8
09575163;Simmershofen;44,7
09575165;Sugenheim, M;45,0
09575166;Trautskirchen;44,9
09575167;Uehlfeld, M;44,3
09575168;Uffenheim, St;44,6
09575179;Weigenheim;44,3
09575181;Wilhelmsdorf;43,5
09575444;Gemeindefreie Gebiete;-
09576111;Abenberg, St;44,9
09576113;Allersberg, M;43,6
09576117;Büchenbach;45,1
09576121;Georgensgmünd;44,7
09576122;Greding, St;43,4
09576126;Heideck, St;44,2
09576127;Hilpoltstein, St;42,9
09576128;Kammerstein;42,7
09576132;Schwanstetten, M;46,3
09576137;Rednitzhembach;45,5
09576141;Röttenbach;43,0
09576142;Rohr;43,0
09576143;Roth, St;44,7
09576147;Spalt, St;45,5
09576148;Thalmässing, M;44,6
09576151;Wendelstein, M;46,9
09576444;Gemeindefreie Gebiete;-
09577111;Absberg, M;45,7
09577113;Alesheim;44,1
09577114;Muhr a.See;44,9
09577115;Bergen;42,0
09577120;Burgsalach;45,2
09577122;Dittenheim;43,5
09577125;Ellingen, St;44,8
09577127;Ettenstatt;43,7
09577133;Gnotzheim, M;44,6
09577136;Gunzenhausen, St;45,9
09577138;Haundorf;44,6
09577140;Heidenheim, M;45,7
09577141;Höttingen;46,7
09577148;Langenaltheim;44,7
09577149;Markt Berolzheim, M;45,5
09577150;Meinheim;43,1
09577151;Nennslingen, M;45,6
09577158;Pappenheim, St;44,5
09577159;Pfofeld;45,3
09577161;Pleinfeld, M;44,3
09577162;Polsingen;44,6
09577163;Raitenbuch;41,3
09577168;Solnhofen;45,1
09577172;Theilenhofen;44,4
09577173;Treuchtlingen, St;44,5
09577177;Weißenburg i.Bay., GKSt;45,0
09577179;Westheim;43,6
09661000;Aschaffenburg (Krfr.St);44,1
09662000;Schweinfurt (Krfr.St);44,9
09663000;Würzburg (Krfr.St);42,7
09671111;Alzenau, St;45,9
09671112;Bessenbach;45,4
09671113;Blankenbach;45,4
09671114;Karlstein a.Main;45,4
09671119;Geiselbach;46,5
09671120;Glattbach;46,5
09671121;Goldbach, M;45,0
09671122;Großostheim, M;44,9
09671124;Haibach;45,8
09671126;Heigenbrücken;44,7
09671127;Heimbuchenthal;46,0
09671128;Heinrichsthal;45,7
09671130;Hösbach, M;45,5
09671133;Johannesberg;45,8
09671134;Kahl a.Main;46,3
09671135;Kleinkahl;44,9
09671136;Kleinostheim;45,1
09671138;Krombach;44,4
09671139;Laufach;44,6
09671140;Mainaschaff;45,1
09671141;Mespelbrunn;45,4
09671143;Mömbris, M;46,2
09671148;Rothenbuch;45,0
09671150;Sailauf;44,5
09671152;Schöllkrippen, M;43,5
09671153;Sommerkahl;43,7
09671155;Stockstadt a.Main, M;43,0
09671156;Waldaschaff;44,3
09671157;Weibersbrunn;44,5
09671159;Westerngrund;45,6
09671160;Dammbach;44,2
09671162;Wiesen;46,0
09671444;Gemeindefreie Gebiete;-
09672111;Aura a.d.Saale;44,6
09672112;Bad Bocklet, M;47,5
09672113;Bad Brückenau, St;49,0
09672114;Bad Kissingen, GKSt;49,5
09672117;Burkardroth, M;45,1
09672121;Elfershausen, M;45,0
09672122;Euerdorf, M;46,6
09672124;Fuchsstadt;43,7
09672126;Geroda, M;50,3
09672127;Hammelburg, St;46,2
09672131;Maßbach, M;46,6
09672134;Motten;45,3
09672135;Münnerstadt, St;46,5
09672136;Nüdlingen;44,7
09672138;Oberleichtersbach;43,9
09672139;Oberthulba, M;44,1
09672140;Oerlenbach;45,2
09672142;Ramsthal;45,8
09672143;Rannungen;45,7
09672145;Riedenberg;44,8
09672149;Schondra, M;43,5
09672155;Sulzthal, M;47,9
09672157;Thundorf i.UFr.;45,1
09672161;Wartmannsroth;47,0
09672163;Wildflecken, M;45,1
09672166;Zeitlofs, M;47,9
09672444;Gemeindefreie Gebiete;-
09673113;Aubstadt;44,9
09673114;Bad Neustadt a.d.Saale, St;45,4
09673116;Bastheim;47,2
09673117;Bischofsheim i.d.Rhön, St;45,4
09673123;Fladungen, St;45,0
09673126;Großbardorf;44,7
09673127;Großeibstadt;46,6
09673129;Hausen;48,0
09673130;Hendungen;44,5
09673131;Herbstadt;45,4
09673133;Heustreu;43,8
09673134;Höchheim;46,1
09673135;Hohenroth;43,7
09673136;Hollstadt;45,0
09673141;Bad Königshofen i.Grabfeld, St;46,2
09673142;Mellrichstadt, St;46,3
09673146;Niederlauer;44,5
09673147;Nordheim v.d.Rhön;45,4
09673149;Oberelsbach, M;45,0
09673151;Oberstreu;46,3
09673153;Ostheim v.d.Rhön, St;47,6
09673156;Rödelmaier;42,6
09673160;Saal a.d.Saale, M;45,7
09673161;Salz;43,8
09673162;Sandberg;46,8
09673163;Schönau a.d.Brend;46,9
09673167;Sondheim v.d.Rhön;45,4
09673170;Stockheim;46,2
09673171;Strahlungen;43,3
09673172;Sulzdorf a.d.Lederhecke;48,0
09673173;Sulzfeld;43,4
09673174;Trappstadt, M;45,3
09673175;Unsleben;44,3
09673182;Willmars;43,3
09673183;Wollbach;43,6
09673184;Wülfershausen a.d.Saale;45,3
09673186;Burglauer;43,3
09673444;Gemeindefreie Gebiete;-
09674111;Aidhausen;45,6
09674118;Breitbrunn;44,7
09674120;Bundorf;47,3
09674121;Burgpreppach, M;45,5
09674129;Ebelsbach;44,6
09674130;Ebern, St;45,7
09674133;Eltmann, St;43,1
09674139;Gädheim;45,7
09674147;Haßfurt, St;44,5
09674149;Hofheim i.UFr., St;45,1
09674153;Riedbach;43,9
09674159;Oberaurach;44,9
09674160;Kirchlauter;46,3
09674163;Knetzgau;44,2
09674164;Königsberg i.Bay., St;46,2
09674171;Maroldsweisach, M;47,0
09674180;Theres;45,9
09674184;Pfarrweisach;44,3
09674187;Rauhenebrach;44,9
09674190;Rentweinsdorf, M;44,0
09674195;Sand a.Main;44,0
09674201;Stettfeld;43,0
09674210;Untermerzbach;46,4
09674219;Wonfurt;43,5
09674221;Zeil a.Main, St;46,2
09674223;Ermershausen;44,8
09675111;Abtswind, M;45,2
09675112;Albertshofen;43,2
09675113;Biebelried;43,8
09675114;Buchbrunn;45,2
09675116;Castell;45,8
09675117;Dettelbach, St;45,1
09675127;Geiselwind, M;42,4
09675131;Großlangheim, M;43,2
09675139;Iphofen, St;44,6
09675141;Kitzingen, GKSt;43,9
09675142;Kleinlangheim, M;44,5
09675144;Mainbernheim, St;46,6
09675146;Mainstockheim;45,2
09675147;Marktbreit, St;45,6
09675148;Markt Einersheim, M;44,0
09675149;Marktsteft, St;42,4
09675150;Martinsheim;46,5
09675155;Nordheim a.Main;43,5
09675156;Obernbreit, M;46,5
09675158;Prichsenstadt, St;44,6
09675161;Rödelsee;44,0
09675162;Rüdenhausen, M;45,3
09675165;Schwarzach a.Main, M;44,3
09675166;Segnitz;44,5
09675167;Seinsheim, M;44,6
09675169;Sommerach;44,3
09675170;Sulzfeld a.Main;46,3
09675174;Volkach, St;46,0
09675177;Wiesenbronn;43,1
09675178;Wiesentheid, M;44,1
09675179;Willanzheim, M;44,0
09676111;Altenbuch;43,9
09676112;Amorbach, St;46,8
09676116;Bürgstadt, M;45,9
09676117;Collenberg;46,5
09676118;Dorfprozelten;46,2
09676119;Eichenbühl;46,1
09676121;Elsenfeld, M;43,9
09676122;Erlenbach a.Main, St;44,3
09676123;Eschau, M;45,2
09676124;Faulbach;46,1
09676125;Großheubach, M;45,7
09676126;Großwallstadt;44,3
09676128;Hausen;43,6
09676131;Kirchzell, M;47,1
09676132;Kleinheubach, M;43,7
09676133;Kleinwallstadt, M;45,2
09676134;Klingenberg a.Main, St;45,0
09676135;Laudenbach;43,5
09676136;Leidersbach;44,1
09676139;Miltenberg, St;46,3
09676140;Mömlingen;44,3
09676141;Mönchberg, M;45,6
09676143;Neunkirchen;45,2
09676144;Niedernberg;44,1
09676145;Obernburg a.Main, St;44,7
09676151;Röllbach;43,7
09676153;Rüdenau;48,4
09676156;Schneeberg, M;43,9
09676158;Stadtprozelten, St;45,2
09676160;Sulzbach a.Main, M;43,9
09676165;Weilbach, M;46,1
09676169;Wörth a.Main, St;45,4
09676444;Gemeindefreie Gebiete;-
09677114;Arnstein, St;45,3
09677116;Aura i.Sinngrund;46,0
09677119;Birkenfeld;44,0
09677120;Bischbrunn;44,3
09677122;Burgsinn, M;46,5
09677125;Erlenbach b.Marktheidenfeld;45,2
09677126;Esselbach;46,2
09677127;Eußenheim;46,4
09677128;Fellen;44,1
09677129;Frammersbach, M;46,8
09677131;Gemünden a.Main, St;47,2
09677132;Gössenheim;47,5
09677133;Gräfendorf;46,7
09677135;Hafenlohr;47,6
09677137;Hasloch;45,1
09677142;Himmelstadt;46,6
09677146;Karbach, M;43,0
09677148;Karlstadt, St;45,4
09677149;Karsbach;46,1
09677151;Kreuzwertheim, M;46,9
09677154;Triefenstein, M;44,3
09677155;Lohr a.Main, St;47,0
09677157;Marktheidenfeld, St;47,1
09677159;Mittelsinn;46,1
09677164;Neuendorf;48,1
09677165;Neuhütten;46,8
09677166;Neustadt a.Main;49,8
09677169;Obersinn, M;48,4
09677170;Partenstein;46,6
09677172;Rechtenbach;46,3
09677175;Retzstadt;43,9
09677177;Rieneck, St;47,4
09677178;Roden;44,9
